date,documents,total_tokens,expression,colonne_flourish,regex,occurrences,freq_ppm
1887,2,316441,tabès dorsalis spasmodique,tabes_dorsalis_spasmodique,Tab[eè]s dorsal(is)? spasmodique(s)?,1,3.160147
1887,2,316441,thrombose de l'artère cérébrale postérieure,thrombose_de_l_artere_cerebrale_posterieure,"Thrombose\s+(?:de\s+l[’']?art(?:e|è)re\s+c(?:é|e)rébrale(?:\s+post(?:é|e)rieure)?|de\s+la\s+c(?:é|e)rébrale\s+post(?:é|e)rieure|(?:[\wÀ-ÖØ-öø-ÿ]+(?:[-’'][\wÀ-ÖØ-öø-ÿ]+)?\s+){1,6}de\s+l[’']?art(?:e|è)re\s+c(?:é|e)rébrale\s+post(?:é|e)rieure)",0,0.0
1887,2,316441,tic convulsif,tic_convulsif,Tic(s)? convulsif(s)?,4,12.640587
1887,2,316441,tremblement,tremblement,Tremblement(s)?,46,145.366751
1888,3,504724,épilepsie,epilepsie,[EÉ]pilepsie(s)?,177,350.686712
1888,3,504724,anévrisme miliaire,anevrisme_miliaire,An[ée]vr[yi]sme(s)? miliaire(s)?,2,3.962562
1888,3,504724,aphasie,aphasie,Aphasie(s)?,80,158.502469
1888,3,504724,arthropathie tabétique,arthropathie_tabetique,Arthropathie(s)? tabétique(s)?,1,1.981281
1888,3,504724,astasie-abasie,astasie_abasie,Astasie(s)?-abasie(s)?,1,1.981281
1888,3,504724,ataxie locomotrice progressive,ataxie_locomotrice_progressive,Ataxie(s)? locomotrice(s)? progressive(s)?,7,13.868966
1888,3,504724,athétose,athetose,Athétose(s)?,22,43.588179
1888,3,504724,atrophie musculaire progressive,atrophie_musculaire_progressive,Atrophie(s)? musculaire(s)? progressive(s)?,8,15.850247
1888,3,504724,bulbe rachidien,bulbe_rachidien,Bulbe(s)? rachidien(s)?,1,1.981281
1888,3,504724,chorée,choree,Chorée(s)?,30,59.438426
1888,3,504724,clonus,clonus,Clonus,11,21.794089
1888,3,504724,coupe verticale,coupe_verticale,Coupe(s)? verticale(s)?,0,0.0
1888,3,504724,fugue,fugue,Fugue(s)?,3,5.943843
1888,3,504724,glossy skin,glossy_skin,Glossy skin(s)?,0,0.0
1888,3,504724,hypnose,hypnose,Hypnose(s)?,4,7.925123
1888,3,504724,hystérie,hysterie,Hystérie(s)?,69,136.708379
1888,3,504724,localisation cérébrale,localisation_cerebrale,Localisation(s)? cérébrale(s)?,14,27.737932
1888,3,504724,maladie de Parkinson,maladie_de_parkinson,Maladie(s)?( de)? Parkinson,3,5.943843
1888,3,504724,maladie de Gilles de la Tourette,maladie_de_gilles_de_la_tourette,Maladie(s)?( de)?( Gilles de la)? Tourette,0,0.0
1888,3,504724,méthode anatomo-clinique,methode_anatomo_clinique,Méthode(s)? anatomo-clinique(s)?,3,5.943843
1888,3,504724,migraine ophtalmique,migraine_ophtalmique,Migraine(s)? ophtalmique(s)?,0,0.0
1888,3,504724,pachyméningite cervicale hypertrophique,pachymeningite_cervicale_hypertrophique,Pachym[eé]ningite(s)? cervicale(s)? hypertrophique(s)?,1,1.981281
1888,3,504724,paralysie agitante,paralysie_agitante,Paralysi[es] agitan(te|s),3,5.943843
1888,3,504724,sclérose en plaques disséminées,sclerose_en_plaques_disseminees,Sclérose(s)? en plaque(s)? disséminées(s)?,0,0.0
1888,3,504724,sclérose latérale amyotrophique,sclerose_laterale_amyotrophique,Sclérose(s)? latérale(s)? amyotrophique(s)?,3,5.943843
1888,3,504724,syndrome de Parkinson,syndrome_de_parkinson,Syndrome(s)?( de)? Parkinson,0,0.0
1888,3,504724,syndrome de Gilles de la Tourette,syndrome_de_gilles_de_la_tourette,Syndrome(s)?( de)?( Gilles de la)? Tourette,0,0.0
1888,3,504724,systématisation de la moelle,systematisation_de_la_moelle,"Syst[ée]matisation(?:\s+[\wÀ-ÖØ-öø-ÿ'-]+){0,10}\s+mo[ëeèê]lle",1,1.981281
1888,3,504724,tabès dorsalis,tabes_dorsalis,Tab[eè]s dorsal(is)?,11,21.794089
1888,3,504724,tabès dorsalis spasmodique,tabes_dorsalis_spasmodique,Tab[eè]s dorsal(is)? spasmodique(s)?,0,0.0
1888,3,504724,thrombose de l'artère cérébrale postérieure,thrombose_de_l_artere_cerebrale_posterieure,"Thrombose\s+(?:de\s+l[’']?art(?:e|è)re\s+c(?:é|e)rébrale(?:\s+post(?:é|e)rieure)?|de\s+la\s+c(?:é|e)rébrale\s+post(?:é|e)rieure|(?:[\wÀ-ÖØ-öø-ÿ]+(?:[-’'][\wÀ-ÖØ-öø-ÿ]+)?\s+){1,6}de\s+l[’']?art(?:e|è)re\s+c(?:é|e)rébrale\s+post(?:é|e)rieure)",0,0.0
1888,3,504724,tic convulsif,tic_convulsif,Tic(s)? convulsif(s)?,8,15.850247
1888,3,504724,tremblement,tremblement,Tremblement(s)?,104,206.053209
1889,4,647001,épilepsie,epilepsie,[EÉ]pilepsie(s)?,231,357.031906
1889,4,647001,anévrisme miliaire,anevrisme_miliaire,An[ée]vr[yi]sme(s)? miliaire(s)?,2,3.091185
1889,4,647001,aphasie,aphasie,Aphasie(s)?,90,139.10334
1889,4,647001,arthropathie tabétique,arthropathie_tabetique,Arthropathie(s)? tabétique(s)?,1,1.545593
1889,4,647001,astasie-abasie,astasie_abasie,Astasie(s)?-abasie(s)?,2,3.091185
1889,4,647001,ataxie locomotrice progressive,ataxie_locomotrice_progressive,Ataxie(s)? locomotrice(s)? progressive(s)?,39,60.278114
1889,4,647001,athétose,athetose,Athétose(s)?,6,9.273556
1889,4,647001,atrophie musculaire progressive,atrophie_musculaire_progressive,Atrophie(s)? musculaire(s)? progressive(s)?,18,27.820668
1889,4,647001,bulbe rachidien,bulbe_rachidien,Bulbe(s)? rachidien(s)?,0,0.0
1889,4,647001,chorée,choree,Chorée(s)?,201,310.664126
1889,4,647001,clonus,clonus,Clonus,1,1.545593
1889,4,647001,coupe verticale,coupe_verticale,Coupe(s)? verticale(s)?,1,1.545593
1889,4,647001,fugue,fugue,Fugue(s)?,29,44.822187
1889,4,647001,glossy skin,glossy_skin,Glossy skin(s)?,2,3.091185
1889,4,647001,hypnose,hypnose,Hypnose(s)?,31,47.913373
1889,4,647001,hystérie,hysterie,Hystérie(s)?,473,731.065331
1889,4,647001,localisation cérébrale,localisation_cerebrale,Localisation(s)? cérébrale(s)?,15,23.18389
1889,4,647001,maladie de Parkinson,maladie_de_parkinson,Maladie(s)?( de)? Parkinson,6,9.273556
1889,4,647001,maladie de Gilles de la Tourette,maladie_de_gilles_de_la_tourette,Maladie(s)?( de)?( Gilles de la)? Tourette,0,0.0
1889,4,647001,méthode anatomo-clinique,methode_anatomo_clinique,Méthode(s)? anatomo-clinique(s)?,3,4.636778
1889,4,647001,migraine ophtalmique,migraine_ophtalmique,Migraine(s)? ophtalmique(s)?,27,41.731002
1889,4,647001,pachyméningite cervicale hypertrophique,pachymeningite_cervicale_hypertrophique,Pachym[eé]ningite(s)? cervicale(s)? hypertrophique(s)?,12,18.547112
1889,4,647001,paralysie agitante,paralysie_agitante,Paralysi[es] agitan(te|s),17,26.275075
1889,4,647001,sclérose en plaques disséminées,sclerose_en_plaques_disseminees,Sclérose(s)? en plaque(s)? disséminées(s)?,0,0.0
1889,4,647001,sclérose latérale amyotrophique,sclerose_laterale_amyotrophique,Sclérose(s)? latérale(s)? amyotrophique(s)?,8,12.364741
1889,4,647001,syndrome de Parkinson,syndrome_de_parkinson,Syndrome(s)?( de)? Parkinson,0,0.0
1889,4,647001,syndrome de Gilles de la Tourette,syndrome_de_gilles_de_la_tourette,Syndrome(s)?( de)?( Gilles de la)? Tourette,0,0.0
1889,4,647001,systématisation de la moelle,systematisation_de_la_moelle,"Syst[ée]matisation(?:\s+[\wÀ-ÖØ-öø-ÿ'-]+){0,10}\s+mo[ëeèê]lle",0,0.0
1889,4,647001,tabès dorsalis,tabes_dorsalis,Tab[eè]s dorsal(is)?,8,12.364741
1889,4,647001,tabès dorsalis spasmodique,tabes_dorsalis_spasmodique,Tab[eè]s dorsal(is)? spasmodique(s)?,0,0.0
1889,4,647001,thrombose de l'artère cérébrale postérieure,thrombose_de_l_artere_cerebrale_posterieure,"Thrombose\s+(?:de\s+l[’']?art(?:e|è)re\s+c(?:é|e)rébrale(?:\s+post(?:é|e)rieure)?|de\s+la\s+c(?:é|e)rébrale\s+post(?:é|e)rieure|(?:[\wÀ-ÖØ-öø-ÿ]+(?:[-’'][\wÀ-ÖØ-öø-ÿ]+)?\s+){1,6}de\s+l[’']?art(?:e|è)re\s+c(?:é|e)rébrale\s+post(?:é|e)rieure)",0,0.0
1889,4,647001,tic convulsif,tic_convulsif,Tic(s)? convulsif(s)?,20,30.911853
1889,4,647001,tremblement,tremblement,Tremblement(s)?,125,193.199083
1890,5,742483,épilepsie,epilepsie,[EÉ]pilepsie(s)?,207,278.794262
1890,5,742483,anévrisme miliaire,anevrisme_miliaire,An[ée]vr[yi]sme(s)? miliaire(s)?,107,144.111044
1890,5,742483,aphasie,aphasie,Aphasie(s)?,130,175.088184
1890,5,742483,arthropathie tabétique,arthropathie_tabetique,Arthropathie(s)? tabétique(s)?,0,0.0
1890,5,742483,astasie-abasie,astasie_abasie,Astasie(s)?-abasie(s)?,8,10.774657
1890,5,742483,ataxie locomotrice progressive,ataxie_locomotrice_progressive,Ataxie(s)? locomotrice(s)? progressive(s)?,14,18.855651
1890,5,742483,athétose,athetose,Athétose(s)?,11,14.815154
1890,5,742483,atrophie musculaire progressive,atrophie_musculaire_progressive,Atrophie(s)? musculaire(s)? progressive(s)?,21,28.283476
1890,5,742483,bulbe rachidien,bulbe_rachidien,Bulbe(s)? rachidien(s)?,5,6.734161
1890,5,742483,chorée,choree,Chorée(s)?,154,207.412156
1890,5,742483,clonus,clonus,Clonus,2,2.693664
1890,5,742483,coupe verticale,coupe_verticale,Coupe(s)? verticale(s)?,1,1.346832
1890,5,742483,fugue,fugue,Fugue(s)?,2,2.693664
1890,5,742483,glossy skin,glossy_skin,Glossy skin(s)?,0,0.0
1890,5,742483,hypnose,hypnose,Hypnose(s)?,14,18.855651
1890,5,742483,hystérie,hysterie,Hystérie(s)?,542,729.983043
1890,5,742483,localisation cérébrale,localisation_cerebrale,Localisation(s)? cérébrale(s)?,29,39.058133
1890,5,742483,maladie de Parkinson,maladie_de_parkinson,Maladie(s)?( de)? Parkinson,6,8.080993
1890,5,742483,maladie de Gilles de la Tourette,maladie_de_gilles_de_la_tourette,Maladie(s)?( de)?( Gilles de la)? Tourette,0,0.0
1890,5,742483,méthode anatomo-clinique,methode_anatomo_clinique,Méthode(s)? anatomo-clinique(s)?,7,9.427825
1890,5,742483,migraine ophtalmique,migraine_ophtalmique,Migraine(s)? ophtalmique(s)?,5,6.734161
1890,5,742483,pachyméningite cervicale hypertrophique,pachymeningite_cervicale_hypertrophique,Pachym[eé]ningite(s)? cervicale(s)? hypertrophique(s)?,3,4.040497
1890,5,742483,paralysie agitante,paralysie_agitante,Paralysi[es] agitan(te|s),39,52.526455
1890,5,742483,sclérose en plaques disséminées,sclerose_en_plaques_disseminees,Sclérose(s)? en plaque(s)? disséminées(s)?,0,0.0
1890,5,742483,sclérose latérale amyotrophique,sclerose_laterale_amyotrophique,Sclérose(s)? latérale(s)? amyotrophique(s)?,6,8.080993
1890,5,742483,syndrome de Parkinson,syndrome_de_parkinson,Syndrome(s)?( de)? Parkinson,0,0.0
1890,5,742483,syndrome de Gilles de la Tourette,syndrome_de_gilles_de_la_tourette,Syndrome(s)?( de)?( Gilles de la)? Tourette,0,0.0
1890,5,742483,systématisation de la moelle,systematisation_de_la_moelle,"Syst[ée]matisation(?:\s+[\wÀ-ÖØ-öø-ÿ'-]+){0,10}\s+mo[ëeèê]lle",0,0.0
1890,5,742483,tabès dorsalis,tabes_dorsalis,Tab[eè]s dorsal(is)?,12,16.161986
1890,5,742483,tabès dorsalis spasmodique,tabes_dorsalis_spasmodique,Tab[eè]s dorsal(is)? spasmodique(s)?,0,0.0
1890,5,742483,thrombose de l'artère cérébrale postérieure,thrombose_de_l_artere_cerebrale_posterieure,"Thrombose\s+(?:de\s+l[’']?art(?:e|è)re\s+c(?:é|e)rébrale(?:\s+post(?:é|e)rieure)?|de\s+la\s+c(?:é|e)rébrale\s+post(?:é|e)rieure|(?:[\wÀ-ÖØ-öø-ÿ]+(?:[-’'][\wÀ-ÖØ-öø-ÿ]+)?\s+){1,6}de\s+l[’']?art(?:e|è)re\s+c(?:é|e)rébrale\s+post(?:é|e)rieure)",0,0.0
1890,5,742483,tic convulsif,tic_convulsif,Tic(s)? convulsif(s)?,8,10.774657
1890,5,742483,tremblement,tremblement,Tremblement(s)?,305,410.783816
1891,4,453572,épilepsie,epilepsie,[EÉ]pilepsie(s)?,230,507.085975
1891,4,453572,anévrisme miliaire,anevrisme_miliaire,An[ée]vr[yi]sme(s)? miliaire(s)?,2,4.409443
1891,4,453572,aphasie,aphasie,Aphasie(s)?,22,48.503876
1891,4,453572,arthropathie tabétique,arthropathie_tabetique,Arthropathie(s)? tabétique(s)?,0,0.0
1891,4,453572,astasie-abasie,astasie_abasie,Astasie(s)?-abasie(s)?,38,83.779422
1891,4,453572,ataxie locomotrice progressive,ataxie_locomotrice_progressive,Ataxie(s)? locomotrice(s)? progressive(s)?,13,28.661381
1891,4,453572,athétose,athetose,Athétose(s)?,4,8.818887
1891,4,453572,atrophie musculaire progressive,atrophie_musculaire_progressive,Atrophie(s)? musculaire(s)? progressive(s)?,3,6.614165
1891,4,453572,bulbe rachidien,bulbe_rachidien,Bulbe(s)? rachidien(s)?,4,8.818887
1891,4,453572,chorée,choree,Chorée(s)?,48,105.826638
1891,4,453572,clonus,clonus,Clonus,1,2.204722
1891,4,453572,coupe verticale,coupe_verticale,Coupe(s)? verticale(s)?,1,2.204722
1891,4,453572,fugue,fugue,Fugue(s)?,1,2.204722
1891,4,453572,glossy skin,glossy_skin,Glossy skin(s)?,0,0.0
1891,4,453572,hypnose,hypnose,Hypnose(s)?,11,24.251938
1891,4,453572,hystérie,hysterie,Hystérie(s)?,181,399.054615
1891,4,453572,localisation cérébrale,localisation_cerebrale,Localisation(s)? cérébrale(s)?,60,132.283298
1891,4,453572,maladie de Parkinson,maladie_de_parkinson,Maladie(s)?( de)? Parkinson,0,0.0
1891,4,453572,maladie de Gilles de la Tourette,maladie_de_gilles_de_la_tourette,Maladie(s)?( de)?( Gilles de la)? Tourette,0,0.0
1891,4,453572,méthode anatomo-clinique,methode_anatomo_clinique,Méthode(s)? anatomo-clinique(s)?,0,0.0
1891,4,453572,migraine ophtalmique,migraine_ophtalmique,Migraine(s)? ophtalmique(s)?,1,2.204722
1891,4,453572,pachyméningite cervicale hypertrophique,pachymeningite_cervicale_hypertrophique,Pachym[eé]ningite(s)? cervicale(s)? hypertrophique(s)?,0,0.0
1891,4,453572,paralysie agitante,paralysie_agitante,Paralysi[es] agitan(te|s),2,4.409443
1891,4,453572,sclérose en plaques disséminées,sclerose_en_plaques_disseminees,Sclérose(s)? en plaque(s)? disséminées(s)?,0,0.0
1891,4,453572,sclérose latérale amyotrophique,sclerose_laterale_amyotrophique,Sclérose(s)? latérale(s)? amyotrophique(s)?,10,22.047216
1891,4,453572,syndrome de Parkinson,syndrome_de_parkinson,Syndrome(s)?( de)? Parkinson,0,0.0
1891,4,453572,syndrome de Gilles de la Tourette,syndrome_de_gilles_de_la_tourette,Syndrome(s)?( de)?( Gilles de la)? Tourette,0,0.0
1891,4,453572,systématisation de la moelle,systematisation_de_la_moelle,"Syst[ée]matisation(?:\s+[\wÀ-ÖØ-öø-ÿ'-]+){0,10}\s+mo[ëeèê]lle",0,0.0
1891,4,453572,tabès dorsalis,tabes_dorsalis,Tab[eè]s dorsal(is)?,4,8.818887
1891,4,453572,tabès dorsalis spasmodique,tabes_dorsalis_spasmodique,Tab[eè]s dorsal(is)? spasmodique(s)?,0,0.0
1891,4,453572,thrombose de l'artère cérébrale postérieure,thrombose_de_l_artere_cerebrale_posterieure,"Thrombose\s+(?:de\s+l[’']?art(?:e|è)re\s+c(?:é|e)rébrale(?:\s+post(?:é|e)rieure)?|de\s+la\s+c(?:é|e)rébrale\s+post(?:é|e)rieure|(?:[\wÀ-ÖØ-öø-ÿ]+(?:[-’'][\wÀ-ÖØ-öø-ÿ]+)?\s+){1,6}de\s+l[’']?art(?:e|è)re\s+c(?:é|e)rébrale\s+post(?:é|e)rieure)",0,0.0
1891,4,453572,tic convulsif,tic_convulsif,Tic(s)? convulsif(s)?,5,11.023608
1891,4,453572,tremblement,tremblement,Tremblement(s)?,36,79.369979
1892,4,620847,épilepsie,epilepsie,[EÉ]pilepsie(s)?,395,636.227605
1892,4,620847,anévrisme miliaire,anevrisme_miliaire,An[ée]vr[yi]sme(s)? miliaire(s)?,1,1.610703
1892,4,620847,aphasie,aphasie,Aphasie(s)?,106,170.734497
1892,4,620847,arthropathie tabétique,arthropathie_tabetique,Arthropathie(s)? tabétique(s)?,0,0.0
1892,4,620847,astasie-abasie,astasie_abasie,Astasie(s)?-abasie(s)?,9,14.496325
1892,4,620847,ataxie locomotrice progressive,ataxie_locomotrice_progressive,Ataxie(s)? locomotrice(s)? progressive(s)?,18,28.99265
1892,4,620847,athétose,athetose,Athétose(s)?,27,43.488976
1892,4,620847,atrophie musculaire progressive,atrophie_musculaire_progressive,Atrophie(s)? musculaire(s)? progressive(s)?,20,32.214056
1892,4,620847,bulbe rachidien,bulbe_rachidien,Bulbe(s)? rachidien(s)?,6,9.664217
1892,4,620847,chorée,choree,Chorée(s)?,112,180.398713
1892,4,620847,clonus,clonus,Clonus,5,8.053514
1892,4,620847,coupe verticale,coupe_verticale,Coupe(s)? verticale(s)?,0,0.0
1892,4,620847,fugue,fugue,Fugue(s)?,13,20.939136
1892,4,620847,glossy skin,glossy_skin,Glossy skin(s)?,6,9.664217
1892,4,620847,hypnose,hypnose,Hypnose(s)?,12,19.328434
1892,4,620847,hystérie,hysterie,Hystérie(s)?,577,929.375514
1892,4,620847,localisation cérébrale,localisation_cerebrale,Localisation(s)? cérébrale(s)?,19,30.603353
1892,4,620847,maladie de Parkinson,maladie_de_parkinson,Maladie(s)?( de)? Parkinson,14,22.549839
1892,4,620847,maladie de Gilles de la Tourette,maladie_de_gilles_de_la_tourette,Maladie(s)?( de)?( Gilles de la)? Tourette,0,0.0
1892,4,620847,méthode anatomo-clinique,methode_anatomo_clinique,Méthode(s)? anatomo-clinique(s)?,1,1.610703
1892,4,620847,migraine ophtalmique,migraine_ophtalmique,Migraine(s)? ophtalmique(s)?,50,80.53514
1892,4,620847,pachyméningite cervicale hypertrophique,pachymeningite_cervicale_hypertrophique,Pachym[eé]ningite(s)? cervicale(s)? hypertrophique(s)?,0,0.0
1892,4,620847,paralysie agitante,paralysie_agitante,Paralysi[es] agitan(te|s),133,214.223472
1892,4,620847,sclérose en plaques disséminées,sclerose_en_plaques_disseminees,Sclérose(s)? en plaque(s)? disséminées(s)?,26,41.878273
1892,4,620847,sclérose latérale amyotrophique,sclerose_laterale_amyotrophique,Sclérose(s)? latérale(s)? amyotrophique(s)?,14,22.549839
1892,4,620847,syndrome de Parkinson,syndrome_de_parkinson,Syndrome(s)?( de)? Parkinson,0,0.0
1892,4,620847,syndrome de Gilles de la Tourette,syndrome_de_gilles_de_la_tourette,Syndrome(s)?( de)?( Gilles de la)? Tourette,0,0.0
1892,4,620847,systématisation de la moelle,systematisation_de_la_moelle,"Syst[ée]matisation(?:\s+[\wÀ-ÖØ-öø-ÿ'-]+){0,10}\s+mo[ëeèê]lle",0,0.0
1892,4,620847,tabès dorsalis,tabes_dorsalis,Tab[eè]s dorsal(is)?,11,17.717731
1892,4,620847,tabès dorsalis spasmodique,tabes_dorsalis_spasmodique,Tab[eè]s dorsal(is)? spasmodique(s)?,1,1.610703
1892,4,620847,thrombose de l'artère cérébrale postérieure,thrombose_de_l_artere_cerebrale_posterieure,"Thrombose\s+(?:de\s+l[’']?art(?:e|è)re\s+c(?:é|e)rébrale(?:\s+post(?:é|e)rieure)?|de\s+la\s+c(?:é|e)rébrale\s+post(?:é|e)rieure|(?:[\wÀ-ÖØ-öø-ÿ]+(?:[-’'][\wÀ-ÖØ-öø-ÿ]+)?\s+){1,6}de\s+l[’']?art(?:e|è)re\s+c(?:é|e)rébrale\s+post(?:é|e)rieure)",0,0.0
1892,4,620847,tic convulsif,tic_convulsif,Tic(s)? convulsif(s)?,6,9.664217
1892,4,620847,tremblement,tremblement,Tremblement(s)?,378,608.845658
1893,4,601906,épilepsie,epilepsie,[EÉ]pilepsie(s)?,222,368.828355
1893,4,601906,anévrisme miliaire,anevrisme_miliaire,An[ée]vr[yi]sme(s)? miliaire(s)?,4,6.645556
1893,4,601906,aphasie,aphasie,Aphasie(s)?,44,73.101115
1893,4,601906,arthropathie tabétique,arthropathie_tabetique,Arthropathie(s)? tabétique(s)?,2,3.322778
1893,4,601906,astasie-abasie,astasie_abasie,Astasie(s)?-abasie(s)?,8,13.291112
1893,4,601906,ataxie locomotrice progressive,ataxie_locomotrice_progressive,Ataxie(s)? locomotrice(s)? progressive(s)?,15,24.920835
1893,4,601906,athétose,athetose,Athétose(s)?,4,6.645556
1893,4,601906,atrophie musculaire progressive,atrophie_musculaire_progressive,Atrophie(s)? musculaire(s)? progressive(s)?,20,33.22778
1893,4,601906,bulbe rachidien,bulbe_rachidien,Bulbe(s)? rachidien(s)?,10,16.61389
1893,4,601906,chorée,choree,Chorée(s)?,109,181.0914
1893,4,601906,clonus,clonus,Clonus,9,14.952501
1893,4,601906,coupe verticale,coupe_verticale,Coupe(s)? verticale(s)?,5,8.306945
1893,4,601906,fugue,fugue,Fugue(s)?,10,16.61389
1893,4,601906,glossy skin,glossy_skin,Glossy skin(s)?,0,0.0
1893,4,601906,hypnose,hypnose,Hypnose(s)?,30,49.84167
1893,4,601906,hystérie,hysterie,Hystérie(s)?,636,1056.643396
1893,4,601906,localisation cérébrale,localisation_cerebrale,Localisation(s)? cérébrale(s)?,14,23.259446
1893,4,601906,maladie de Parkinson,maladie_de_parkinson,Maladie(s)?( de)? Parkinson,0,0.0
1893,4,601906,maladie de Gilles de la Tourette,maladie_de_gilles_de_la_tourette,Maladie(s)?( de)?( Gilles de la)? Tourette,0,0.0
1893,4,601906,méthode anatomo-clinique,methode_anatomo_clinique,Méthode(s)? anatomo-clinique(s)?,8,13.291112
1893,4,601906,migraine ophtalmique,migraine_ophtalmique,Migraine(s)? ophtalmique(s)?,3,4.984167
1893,4,601906,pachyméningite cervicale hypertrophique,pachymeningite_cervicale_hypertrophique,Pachym[eé]ningite(s)? cervicale(s)? hypertrophique(s)?,3,4.984167
1893,4,601906,paralysie agitante,paralysie_agitante,Paralysi[es] agitan(te|s),33,54.825837
1893,4,601906,sclérose en plaques disséminées,sclerose_en_plaques_disseminees,Sclérose(s)? en plaque(s)? disséminées(s)?,5,8.306945
1893,4,601906,sclérose latérale amyotrophique,sclerose_laterale_amyotrophique,Sclérose(s)? latérale(s)? amyotrophique(s)?,40,66.45556
1893,4,601906,syndrome de Parkinson,syndrome_de_parkinson,Syndrome(s)?( de)? Parkinson,0,0.0
1893,4,601906,syndrome de Gilles de la Tourette,syndrome_de_gilles_de_la_tourette,Syndrome(s)?( de)?( Gilles de la)? Tourette,0,0.0
1893,4,601906,systématisation de la moelle,systematisation_de_la_moelle,"Syst[ée]matisation(?:\s+[\wÀ-ÖØ-öø-ÿ'-]+){0,10}\s+mo[ëeèê]lle",0,0.0
1893,4,601906,tabès dorsalis,tabes_dorsalis,Tab[eè]s dorsal(is)?,37,61.471393
1893,4,601906,tabès dorsalis spasmodique,tabes_dorsalis_spasmodique,Tab[eè]s dorsal(is)? spasmodique(s)?,20,33.22778
1893,4,601906,thrombose de l'artère cérébrale postérieure,thrombose_de_l_artere_cerebrale_posterieure,"Thrombose\s+(?:de\s+l[’']?art(?:e|è)re\s+c(?:é|e)rébrale(?:\s+post(?:é|e)rieure)?|de\s+la\s+c(?:é|e)rébrale\s+post(?:é|e)rieure|(?:[\wÀ-ÖØ-öø-ÿ]+(?:[-’'][\wÀ-ÖØ-öø-ÿ]+)?\s+){1,6}de\s+l[’']?art(?:e|è)re\s+c(?:é|e)rébrale\s+post(?:é|e)rieure)",0,0.0
1893,4,601906,tic convulsif,tic_convulsif,Tic(s)? convulsif(s)?,17,28.243613
1893,4,601906,tremblement,tremblement,Tremblement(s)?,152,252.531126
1894,2,365403,épilepsie,epilepsie,[EÉ]pilepsie(s)?,75,205.25283
1894,2,365403,anévrisme miliaire,anevrisme_miliaire,An[ée]vr[yi]sme(s)? miliaire(s)?,0,0.0
1894,2,365403,aphasie,aphasie,Aphasie(s)?,35,95.784654
1894,2,365403,arthropathie tabétique,arthropathie_tabetique,Arthropathie(s)? tabétique(s)?,0,0.0
1894,2,365403,astasie-abasie,astasie_abasie,Astasie(s)?-abasie(s)?,1,2.736704
1894,2,365403,ataxie locomotrice progressive,ataxie_locomotrice_progressive,Ataxie(s)? locomotrice(s)? progressive(s)?,0,0.0
1894,2,365403,athétose,athetose,Athétose(s)?,2,5.473409
1894,2,365403,atrophie musculaire progressive,atrophie_musculaire_progressive,Atrophie(s)? musculaire(s)? progressive(s)?,4,10.946818
1894,2,365403,bulbe rachidien,bulbe_rachidien,Bulbe(s)? rachidien(s)?,0,0.0
1894,2,365403,chorée,choree,Chorée(s)?,20,54.734088
1894,2,365403,clonus,clonus,Clonus,1,2.736704
1894,2,365403,coupe verticale,coupe_verticale,Coupe(s)? verticale(s)?,0,0.0
1894,2,365403,fugue,fugue,Fugue(s)?,12,32.840453
1894,2,365403,glossy skin,glossy_skin,Glossy skin(s)?,0,0.0
1894,2,365403,hypnose,hypnose,Hypnose(s)?,14,38.313862
1894,2,365403,hystérie,hysterie,Hystérie(s)?,180,492.606793
1894,2,365403,localisation cérébrale,localisation_cerebrale,Localisation(s)? cérébrale(s)?,26,71.154315
1894,2,365403,maladie de Parkinson,maladie_de_parkinson,Maladie(s)?( de)? Parkinson,0,0.0
1894,2,365403,maladie de Gilles de la Tourette,maladie_de_gilles_de_la_tourette,Maladie(s)?( de)?( Gilles de la)? Tourette,0,0.0
1894,2,365403,méthode anatomo-clinique,methode_anatomo_clinique,Méthode(s)? anatomo-clinique(s)?,8,21.893635
1894,2,365403,migraine ophtalmique,migraine_ophtalmique,Migraine(s)? ophtalmique(s)?,3,8.210113
1894,2,365403,pachyméningite cervicale hypertrophique,pachymeningite_cervicale_hypertrophique,Pachym[eé]ningite(s)? cervicale(s)? hypertrophique(s)?,0,0.0
1894,2,365403,paralysie agitante,paralysie_agitante,Paralysi[es] agitan(te|s),7,19.156931
1894,2,365403,sclérose en plaques disséminées,sclerose_en_plaques_disseminees,Sclérose(s)? en plaque(s)? disséminées(s)?,2,5.473409
1894,2,365403,sclérose latérale amyotrophique,sclerose_laterale_amyotrophique,Sclérose(s)? latérale(s)? amyotrophique(s)?,2,5.473409
1894,2,365403,syndrome de Parkinson,syndrome_de_parkinson,Syndrome(s)?( de)? Parkinson,0,0.0
1894,2,365403,syndrome de Gilles de la Tourette,syndrome_de_gilles_de_la_tourette,Syndrome(s)?( de)?( Gilles de la)? Tourette,0,0.0
1894,2,365403,systématisation de la moelle,systematisation_de_la_moelle,"Syst[ée]matisation(?:\s+[\wÀ-ÖØ-öø-ÿ'-]+){0,10}\s+mo[ëeèê]lle",0,0.0
1894,2,365403,tabès dorsalis,tabes_dorsalis,Tab[eè]s dorsal(is)?,8,21.893635
1894,2,365403,tabès dorsalis spasmodique,tabes_dorsalis_spasmodique,Tab[eè]s dorsal(is)? spasmodique(s)?,0,0.0
