date,documents,total_tokens,expression,colonne_flourish,regex,occurrences,freq_ppm
1888,4,353996,aphasie,aphasie,Aphasie(s)?,4,11.299563
1888,4,353996,arthropathie tabétique,arthropathie_tabetique,Arthropathie(s)? tabétique(s)?,22,62.147595
1888,4,353996,astasie-abasie,astasie_abasie,Astasie(s)?-abasie(s)?,2,5.649781
1888,4,353996,ataxie locomotrice progressive,ataxie_locomotrice_progressive,Ataxie(s)? locomotrice(s)? progressive(s)?,1,2.824891
1888,4,353996,athétose,athetose,Athétose(s)?,44,124.29519
1888,4,353996,atrophie musculaire progressive,atrophie_musculaire_progressive,Atrophie(s)? musculaire(s)? progressive(s)?,1,2.824891
1888,4,353996,bulbe rachidien,bulbe_rachidien,Bulbe(s)? rachidien(s)?,1,2.824891
1888,4,353996,chorée,choree,Chorée(s)?,50,141.244534
1888,4,353996,clonus,clonus,Clonus,0,0.0
1888,4,353996,coupe verticale,coupe_verticale,Coupe(s)? verticale(s)?,0,0.0
1888,4,353996,fugue,fugue,Fugue(s)?,4,11.299563
1888,4,353996,glossy skin,glossy_skin,Glossy skin(s)?,0,0.0
1888,4,353996,hypnose,hypnose,Hypnose(s)?,100,282.489068
1888,4,353996,hystérie,hysterie,Hystérie(s)?,101,285.313958
1888,4,353996,localisation cérébrale,localisation_cerebrale,Localisation(s)? cérébrale(s)?,2,5.649781
1888,4,353996,maladie de Parkinson,maladie_de_parkinson,Maladie(s)?( de)? Parkinson,1,2.824891
1888,4,353996,maladie de Gilles de la Tourette,maladie_de_gilles_de_la_tourette,Maladie(s)?( de)?( Gilles de la)? Tourette,0,0.0
1888,4,353996,méthode anatomo-clinique,methode_anatomo_clinique,Méthode(s)? anatomo-clinique(s)?,0,0.0
1888,4,353996,migraine ophtalmique,migraine_ophtalmique,Migraine(s)? ophtalmique(s)?,0,0.0
1888,4,353996,pachyméningite cervicale hypertrophique,pachymeningite_cervicale_hypertrophique,Pachym[eé]ningite(s)? cervicale(s)? hypertrophique(s)?,5,14.124453
1888,4,353996,paralysie agitante,paralysie_agitante,Paralysi[es] agitan(te|s),24,67.797376
1888,4,353996,sclérose en plaques disséminées,sclerose_en_plaques_disseminees,Sclérose(s)? en plaque(s)? disséminées(s)?,0,0.0
1888,4,353996,sclérose latérale amyotrophique,sclerose_laterale_amyotrophique,Sclérose(s)? latérale(s)? amyotrophique(s)?,0,0.0
1888,4,353996,syndrome de Parkinson,syndrome_de_parkinson,Syndrome(s)?( de)? Parkinson,0,0.0
1888,4,353996,syndrome de Gilles de la Tourette,syndrome_de_gilles_de_la_tourette,Syndrome(s)?( de)?( Gilles de la)? Tourette,0,0.0
1888,4,353996,systématisation de la moelle,systematisation_de_la_moelle,"Syst[ée]matisation(?:\s+[\wÀ-ÖØ-öø-ÿ'-]+){0,10}\s+mo[ëeèê]lle",0,0.0
1888,4,353996,tabès dorsalis,tabes_dorsalis,Tab[eè]s dorsal(is)?,1,2.824891
1888,4,353996,tabès dorsalis spasmodique,tabes_dorsalis_spasmodique,Tab[eè]s dorsal(is)? spasmodique(s)?,0,0.0
1888,4,353996,thrombose de l'artère cérébrale postérieure,thrombose_de_l_artere_cerebrale_posterieure,"Thrombose\s+(?:de\s+l[’']?art(?:e|è)re\s+c(?:é|e)rébrale(?:\s+post(?:é|e)rieure)?|de\s+la\s+c(?:é|e)rébrale\s+post(?:é|e)rieure|(?:[\wÀ-ÖØ-öø-ÿ]+(?:[-’'][\wÀ-ÖØ-öø-ÿ]+)?\s+){1,6}de\s+l[’']?art(?:e|è)re\s+c(?:é|e)rébrale\s+post(?:é|e)rieure)",0,0.0
1888,4,353996,tic convulsif,tic_convulsif,Tic(s)? convulsif(s)?,0,0.0
1888,4,353996,tremblement,tremblement,Tremblement(s)?,75,211.866801
1889,3,335905,épilepsie,epilepsie,[EÉ]pilepsie(s)?,140,416.784508
1889,3,335905,anévrisme miliaire,anevrisme_miliaire,An[ée]vr[yi]sme(s)? miliaire(s)?,0,0.0
1889,3,335905,aphasie,aphasie,Aphasie(s)?,14,41.678451
1889,3,335905,arthropathie tabétique,arthropathie_tabetique,Arthropathie(s)? tabétique(s)?,0,0.0
1889,3,335905,astasie-abasie,astasie_abasie,Astasie(s)?-abasie(s)?,0,0.0
1889,3,335905,ataxie locomotrice progressive,ataxie_locomotrice_progressive,Ataxie(s)? locomotrice(s)? progressive(s)?,3,8.931097
1889,3,335905,athétose,athetose,Athétose(s)?,0,0.0
1889,3,335905,atrophie musculaire progressive,atrophie_musculaire_progressive,Atrophie(s)? musculaire(s)? progressive(s)?,3,8.931097
1889,3,335905,bulbe rachidien,bulbe_rachidien,Bulbe(s)? rachidien(s)?,0,0.0
1889,3,335905,chorée,choree,Chorée(s)?,12,35.724386
1889,3,335905,clonus,clonus,Clonus,0,0.0
1889,3,335905,coupe verticale,coupe_verticale,Coupe(s)? verticale(s)?,0,0.0
1889,3,335905,fugue,fugue,Fugue(s)?,3,8.931097
1889,3,335905,glossy skin,glossy_skin,Glossy skin(s)?,1,2.977032
1889,3,335905,hypnose,hypnose,Hypnose(s)?,157,467.394055
1889,3,335905,hystérie,hysterie,Hystérie(s)?,295,878.224498
1889,3,335905,localisation cérébrale,localisation_cerebrale,Localisation(s)? cérébrale(s)?,0,0.0
1889,3,335905,maladie de Parkinson,maladie_de_parkinson,Maladie(s)?( de)? Parkinson,2,5.954064
1889,3,335905,maladie de Gilles de la Tourette,maladie_de_gilles_de_la_tourette,Maladie(s)?( de)?( Gilles de la)? Tourette,0,0.0
1889,3,335905,méthode anatomo-clinique,methode_anatomo_clinique,Méthode(s)? anatomo-clinique(s)?,1,2.977032
1889,3,335905,migraine ophtalmique,migraine_ophtalmique,Migraine(s)? ophtalmique(s)?,0,0.0
1889,3,335905,pachyméningite cervicale hypertrophique,pachymeningite_cervicale_hypertrophique,Pachym[eé]ningite(s)? cervicale(s)? hypertrophique(s)?,0,0.0
1889,3,335905,paralysie agitante,paralysie_agitante,Paralysi[es] agitan(te|s),12,35.724386
1889,3,335905,sclérose en plaques disséminées,sclerose_en_plaques_disseminees,Sclérose(s)? en plaque(s)? disséminées(s)?,0,0.0
1889,3,335905,sclérose latérale amyotrophique,sclerose_laterale_amyotrophique,Sclérose(s)? latérale(s)? amyotrophique(s)?,2,5.954064
1889,3,335905,syndrome de Parkinson,syndrome_de_parkinson,Syndrome(s)?( de)? Parkinson,0,0.0
1889,3,335905,syndrome de Gilles de la Tourette,syndrome_de_gilles_de_la_tourette,Syndrome(s)?( de)?( Gilles de la)? Tourette,0,0.0
1889,3,335905,systématisation de la moelle,systematisation_de_la_moelle,"Syst[ée]matisation(?:\s+[\wÀ-ÖØ-öø-ÿ'-]+){0,10}\s+mo[ëeèê]lle",0,0.0
1889,3,335905,tabès dorsalis,tabes_dorsalis,Tab[eè]s dorsal(is)?,1,2.977032
1889,3,335905,tabès dorsalis spasmodique,tabes_dorsalis_spasmodique,Tab[eè]s dorsal(is)? spasmodique(s)?,0,0.0
1889,3,335905,thrombose de l'artère cérébrale postérieure,thrombose_de_l_artere_cerebrale_posterieure,"Thrombose\s+(?:de\s+l[’']?art(?:e|è)re\s+c(?:é|e)rébrale(?:\s+post(?:é|e)rieure)?|de\s+la\s+c(?:é|e)rébrale\s+post(?:é|e)rieure|(?:[\wÀ-ÖØ-öø-ÿ]+(?:[-’'][\wÀ-ÖØ-öø-ÿ]+)?\s+){1,6}de\s+l[’']?art(?:e|è)re\s+c(?:é|e)rébrale\s+post(?:é|e)rieure)",0,0.0
1889,3,335905,tic convulsif,tic_convulsif,Tic(s)? convulsif(s)?,0,0.0
1889,3,335905,tremblement,tremblement,Tremblement(s)?,66,196.484125
1890,4,492320,épilepsie,epilepsie,[EÉ]pilepsie(s)?,104,211.244719
1890,4,492320,anévrisme miliaire,anevrisme_miliaire,An[ée]vr[yi]sme(s)? miliaire(s)?,0,0.0
1890,4,492320,aphasie,aphasie,Aphasie(s)?,12,24.374391
1890,4,492320,arthropathie tabétique,arthropathie_tabetique,Arthropathie(s)? tabétique(s)?,0,0.0
1890,4,492320,astasie-abasie,astasie_abasie,Astasie(s)?-abasie(s)?,9,18.280793
1890,4,492320,ataxie locomotrice progressive,ataxie_locomotrice_progressive,Ataxie(s)? locomotrice(s)? progressive(s)?,0,0.0
1890,4,492320,athétose,athetose,Athétose(s)?,3,6.093598
1890,4,492320,atrophie musculaire progressive,atrophie_musculaire_progressive,Atrophie(s)? musculaire(s)? progressive(s)?,5,10.155996
1890,4,492320,bulbe rachidien,bulbe_rachidien,Bulbe(s)? rachidien(s)?,0,0.0
1890,4,492320,chorée,choree,Chorée(s)?,21,42.655184
1890,4,492320,clonus,clonus,Clonus,1,2.031199
1890,4,492320,coupe verticale,coupe_verticale,Coupe(s)? verticale(s)?,0,0.0
1890,4,492320,fugue,fugue,Fugue(s)?,7,14.218395
1890,4,492320,glossy skin,glossy_skin,Glossy skin(s)?,0,0.0
1890,4,492320,hypnose,hypnose,Hypnose(s)?,127,257.962301
1890,4,492320,hystérie,hysterie,Hystérie(s)?,292,593.110172
1890,4,492320,localisation cérébrale,localisation_cerebrale,Localisation(s)? cérébrale(s)?,4,8.124797
1890,4,492320,maladie de Parkinson,maladie_de_parkinson,Maladie(s)?( de)? Parkinson,3,6.093598
1890,4,492320,maladie de Gilles de la Tourette,maladie_de_gilles_de_la_tourette,Maladie(s)?( de)?( Gilles de la)? Tourette,0,0.0
1890,4,492320,méthode anatomo-clinique,methode_anatomo_clinique,Méthode(s)? anatomo-clinique(s)?,0,0.0
1890,4,492320,migraine ophtalmique,migraine_ophtalmique,Migraine(s)? ophtalmique(s)?,0,0.0
1890,4,492320,pachyméningite cervicale hypertrophique,pachymeningite_cervicale_hypertrophique,Pachym[eé]ningite(s)? cervicale(s)? hypertrophique(s)?,0,0.0
1890,4,492320,paralysie agitante,paralysie_agitante,Paralysi[es] agitan(te|s),10,20.311992
1890,4,492320,sclérose en plaques disséminées,sclerose_en_plaques_disseminees,Sclérose(s)? en plaque(s)? disséminées(s)?,0,0.0
1890,4,492320,sclérose latérale amyotrophique,sclerose_laterale_amyotrophique,Sclérose(s)? latérale(s)? amyotrophique(s)?,1,2.031199
1890,4,492320,syndrome de Parkinson,syndrome_de_parkinson,Syndrome(s)?( de)? Parkinson,0,0.0
1890,4,492320,syndrome de Gilles de la Tourette,syndrome_de_gilles_de_la_tourette,Syndrome(s)?( de)?( Gilles de la)? Tourette,0,0.0
1890,4,492320,systématisation de la moelle,systematisation_de_la_moelle,"Syst[ée]matisation(?:\s+[\wÀ-ÖØ-öø-ÿ'-]+){0,10}\s+mo[ëeèê]lle",0,0.0
1890,4,492320,tabès dorsalis,tabes_dorsalis,Tab[eè]s dorsal(is)?,2,4.062398
1890,4,492320,tabès dorsalis spasmodique,tabes_dorsalis_spasmodique,Tab[eè]s dorsal(is)? spasmodique(s)?,0,0.0
1890,4,492320,thrombose de l'artère cérébrale postérieure,thrombose_de_l_artere_cerebrale_posterieure,"Thrombose\s+(?:de\s+l[’']?art(?:e|è)re\s+c(?:é|e)rébrale(?:\s+post(?:é|e)rieure)?|de\s+la\s+c(?:é|e)rébrale\s+post(?:é|e)rieure|(?:[\wÀ-ÖØ-öø-ÿ]+(?:[-’'][\wÀ-ÖØ-öø-ÿ]+)?\s+){1,6}de\s+l[’']?art(?:e|è)re\s+c(?:é|e)rébrale\s+post(?:é|e)rieure)",0,0.0
1890,4,492320,tic convulsif,tic_convulsif,Tic(s)? convulsif(s)?,4,8.124797
1890,4,492320,tremblement,tremblement,Tremblement(s)?,204,414.364641
1891,3,440927,épilepsie,epilepsie,[EÉ]pilepsie(s)?,86,195.043624
1891,3,440927,anévrisme miliaire,anevrisme_miliaire,An[ée]vr[yi]sme(s)? miliaire(s)?,0,0.0
1891,3,440927,aphasie,aphasie,Aphasie(s)?,4,9.071796
1891,3,440927,arthropathie tabétique,arthropathie_tabetique,Arthropathie(s)? tabétique(s)?,0,0.0
1891,3,440927,astasie-abasie,astasie_abasie,Astasie(s)?-abasie(s)?,3,6.803847
1891,3,440927,ataxie locomotrice progressive,ataxie_locomotrice_progressive,Ataxie(s)? locomotrice(s)? progressive(s)?,4,9.071796
1891,3,440927,athétose,athetose,Athétose(s)?,1,2.267949
1891,3,440927,atrophie musculaire progressive,atrophie_musculaire_progressive,Atrophie(s)? musculaire(s)? progressive(s)?,11,24.94744
1891,3,440927,bulbe rachidien,bulbe_rachidien,Bulbe(s)? rachidien(s)?,0,0.0
1891,3,440927,chorée,choree,Chorée(s)?,15,34.019237
1891,3,440927,clonus,clonus,Clonus,2,4.535898
1891,3,440927,coupe verticale,coupe_verticale,Coupe(s)? verticale(s)?,0,0.0
1891,3,440927,fugue,fugue,Fugue(s)?,2,4.535898
1891,3,440927,glossy skin,glossy_skin,Glossy skin(s)?,0,0.0
1891,3,440927,hypnose,hypnose,Hypnose(s)?,130,294.833385
1891,3,440927,hystérie,hysterie,Hystérie(s)?,491,1113.563016
1891,3,440927,localisation cérébrale,localisation_cerebrale,Localisation(s)? cérébrale(s)?,1,2.267949
1891,3,440927,maladie de Parkinson,maladie_de_parkinson,Maladie(s)?( de)? Parkinson,2,4.535898
1891,3,440927,maladie de Gilles de la Tourette,maladie_de_gilles_de_la_tourette,Maladie(s)?( de)?( Gilles de la)? Tourette,0,0.0
1891,3,440927,méthode anatomo-clinique,methode_anatomo_clinique,Méthode(s)? anatomo-clinique(s)?,0,0.0
1891,3,440927,migraine ophtalmique,migraine_ophtalmique,Migraine(s)? ophtalmique(s)?,0,0.0
1891,3,440927,pachyméningite cervicale hypertrophique,pachymeningite_cervicale_hypertrophique,Pachym[eé]ningite(s)? cervicale(s)? hypertrophique(s)?,1,2.267949
1891,3,440927,paralysie agitante,paralysie_agitante,Paralysi[es] agitan(te|s),11,24.94744
1891,3,440927,sclérose en plaques disséminées,sclerose_en_plaques_disseminees,Sclérose(s)? en plaque(s)? disséminées(s)?,1,2.267949
1891,3,440927,sclérose latérale amyotrophique,sclerose_laterale_amyotrophique,Sclérose(s)? latérale(s)? amyotrophique(s)?,2,4.535898
1891,3,440927,syndrome de Parkinson,syndrome_de_parkinson,Syndrome(s)?( de)? Parkinson,0,0.0
1891,3,440927,syndrome de Gilles de la Tourette,syndrome_de_gilles_de_la_tourette,Syndrome(s)?( de)?( Gilles de la)? Tourette,0,0.0
1891,3,440927,systématisation de la moelle,systematisation_de_la_moelle,"Syst[ée]matisation(?:\s+[\wÀ-ÖØ-öø-ÿ'-]+){0,10}\s+mo[ëeèê]lle",0,0.0
1891,3,440927,tabès dorsalis,tabes_dorsalis,Tab[eè]s dorsal(is)?,7,15.875644
1891,3,440927,tabès dorsalis spasmodique,tabes_dorsalis_spasmodique,Tab[eè]s dorsal(is)? spasmodique(s)?,2,4.535898
1891,3,440927,thrombose de l'artère cérébrale postérieure,thrombose_de_l_artere_cerebrale_posterieure,"Thrombose\s+(?:de\s+l[’']?art(?:e|è)re\s+c(?:é|e)rébrale(?:\s+post(?:é|e)rieure)?|de\s+la\s+c(?:é|e)rébrale\s+post(?:é|e)rieure|(?:[\wÀ-ÖØ-öø-ÿ]+(?:[-’'][\wÀ-ÖØ-öø-ÿ]+)?\s+){1,6}de\s+l[’']?art(?:e|è)re\s+c(?:é|e)rébrale\s+post(?:é|e)rieure)",0,0.0
1891,3,440927,tic convulsif,tic_convulsif,Tic(s)? convulsif(s)?,4,9.071796
1891,3,440927,tremblement,tremblement,Tremblement(s)?,474,1075.007881
1892,3,378857,épilepsie,epilepsie,[EÉ]pilepsie(s)?,59,155.731582
1892,3,378857,anévrisme miliaire,anevrisme_miliaire,An[ée]vr[yi]sme(s)? miliaire(s)?,0,0.0
1892,3,378857,aphasie,aphasie,Aphasie(s)?,10,26.395183
1892,3,378857,arthropathie tabétique,arthropathie_tabetique,Arthropathie(s)? tabétique(s)?,5,13.197592
1892,3,378857,astasie-abasie,astasie_abasie,Astasie(s)?-abasie(s)?,0,0.0
1892,3,378857,ataxie locomotrice progressive,ataxie_locomotrice_progressive,Ataxie(s)? locomotrice(s)? progressive(s)?,2,5.279037
1892,3,378857,athétose,athetose,Athétose(s)?,240,633.484402
1892,3,378857,atrophie musculaire progressive,atrophie_musculaire_progressive,Atrophie(s)? musculaire(s)? progressive(s)?,0,0.0
1892,3,378857,bulbe rachidien,bulbe_rachidien,Bulbe(s)? rachidien(s)?,0,0.0
1892,3,378857,chorée,choree,Chorée(s)?,113,298.265572
1892,3,378857,clonus,clonus,Clonus,1,2.639518
1892,3,378857,coupe verticale,coupe_verticale,Coupe(s)? verticale(s)?,0,0.0
1892,3,378857,fugue,fugue,Fugue(s)?,3,7.918555
1892,3,378857,glossy skin,glossy_skin,Glossy skin(s)?,0,0.0
1892,3,378857,hypnose,hypnose,Hypnose(s)?,73,192.684839
1892,3,378857,hystérie,hysterie,Hystérie(s)?,286,754.902245
1892,3,378857,localisation cérébrale,localisation_cerebrale,Localisation(s)? cérébrale(s)?,7,18.476628
1892,3,378857,maladie de Parkinson,maladie_de_parkinson,Maladie(s)?( de)? Parkinson,18,47.51133
1892,3,378857,maladie de Gilles de la Tourette,maladie_de_gilles_de_la_tourette,Maladie(s)?( de)?( Gilles de la)? Tourette,0,0.0
1892,3,378857,méthode anatomo-clinique,methode_anatomo_clinique,Méthode(s)? anatomo-clinique(s)?,0,0.0
1892,3,378857,migraine ophtalmique,migraine_ophtalmique,Migraine(s)? ophtalmique(s)?,0,0.0
1892,3,378857,pachyméningite cervicale hypertrophique,pachymeningite_cervicale_hypertrophique,Pachym[eé]ningite(s)? cervicale(s)? hypertrophique(s)?,0,0.0
1892,3,378857,paralysie agitante,paralysie_agitante,Paralysi[es] agitan(te|s),11,29.034702
1892,3,378857,sclérose en plaques disséminées,sclerose_en_plaques_disseminees,Sclérose(s)? en plaque(s)? disséminées(s)?,0,0.0
1892,3,378857,sclérose latérale amyotrophique,sclerose_laterale_amyotrophique,Sclérose(s)? latérale(s)? amyotrophique(s)?,2,5.279037
1892,3,378857,syndrome de Parkinson,syndrome_de_parkinson,Syndrome(s)?( de)? Parkinson,0,0.0
1892,3,378857,syndrome de Gilles de la Tourette,syndrome_de_gilles_de_la_tourette,Syndrome(s)?( de)?( Gilles de la)? Tourette,0,0.0
1892,3,378857,systématisation de la moelle,systematisation_de_la_moelle,"Syst[ée]matisation(?:\s+[\wÀ-ÖØ-öø-ÿ'-]+){0,10}\s+mo[ëeèê]lle",0,0.0
1892,3,378857,tabès dorsalis,tabes_dorsalis,Tab[eè]s dorsal(is)?,16,42.232293
1892,3,378857,tabès dorsalis spasmodique,tabes_dorsalis_spasmodique,Tab[eè]s dorsal(is)? spasmodique(s)?,7,18.476628
1892,3,378857,thrombose de l'artère cérébrale postérieure,thrombose_de_l_artere_cerebrale_posterieure,"Thrombose\s+(?:de\s+l[’']?art(?:e|è)re\s+c(?:é|e)rébrale(?:\s+post(?:é|e)rieure)?|de\s+la\s+c(?:é|e)rébrale\s+post(?:é|e)rieure|(?:[\wÀ-ÖØ-öø-ÿ]+(?:[-’'][\wÀ-ÖØ-öø-ÿ]+)?\s+){1,6}de\s+l[’']?art(?:e|è)re\s+c(?:é|e)rébrale\s+post(?:é|e)rieure)",0,0.0
1892,3,378857,tic convulsif,tic_convulsif,Tic(s)? convulsif(s)?,5,13.197592
1892,3,378857,tremblement,tremblement,Tremblement(s)?,117,308.823646
1893,5,513758,épilepsie,epilepsie,[EÉ]pilepsie(s)?,64,124.572269
1893,5,513758,anévrisme miliaire,anevrisme_miliaire,An[ée]vr[yi]sme(s)? miliaire(s)?,0,0.0
1893,5,513758,aphasie,aphasie,Aphasie(s)?,43,83.696994
1893,5,513758,arthropathie tabétique,arthropathie_tabetique,Arthropathie(s)? tabétique(s)?,7,13.625092
1893,5,513758,astasie-abasie,astasie_abasie,Astasie(s)?-abasie(s)?,0,0.0
1893,5,513758,ataxie locomotrice progressive,ataxie_locomotrice_progressive,Ataxie(s)? locomotrice(s)? progressive(s)?,0,0.0
1893,5,513758,athétose,athetose,Athétose(s)?,13,25.303742
1893,5,513758,atrophie musculaire progressive,atrophie_musculaire_progressive,Atrophie(s)? musculaire(s)? progressive(s)?,2,3.892883
1893,5,513758,bulbe rachidien,bulbe_rachidien,Bulbe(s)? rachidien(s)?,7,13.625092
1893,5,513758,chorée,choree,Chorée(s)?,22,42.821718
1893,5,513758,clonus,clonus,Clonus,0,0.0
1893,5,513758,coupe verticale,coupe_verticale,Coupe(s)? verticale(s)?,60,116.786503
1893,5,513758,fugue,fugue,Fugue(s)?,3,5.839325
1893,5,513758,glossy skin,glossy_skin,Glossy skin(s)?,0,0.0
1893,5,513758,hypnose,hypnose,Hypnose(s)?,4,7.785767
1893,5,513758,hystérie,hysterie,Hystérie(s)?,132,256.930306
1893,5,513758,localisation cérébrale,localisation_cerebrale,Localisation(s)? cérébrale(s)?,2,3.892883
1893,5,513758,maladie de Parkinson,maladie_de_parkinson,Maladie(s)?( de)? Parkinson,0,0.0
1893,5,513758,maladie de Gilles de la Tourette,maladie_de_gilles_de_la_tourette,Maladie(s)?( de)?( Gilles de la)? Tourette,0,0.0
1893,5,513758,méthode anatomo-clinique,methode_anatomo_clinique,Méthode(s)? anatomo-clinique(s)?,0,0.0
1893,5,513758,migraine ophtalmique,migraine_ophtalmique,Migraine(s)? ophtalmique(s)?,0,0.0
1893,5,513758,pachyméningite cervicale hypertrophique,pachymeningite_cervicale_hypertrophique,Pachym[eé]ningite(s)? cervicale(s)? hypertrophique(s)?,0,0.0
1893,5,513758,paralysie agitante,paralysie_agitante,Paralysi[es] agitan(te|s),3,5.839325
1893,5,513758,sclérose en plaques disséminées,sclerose_en_plaques_disseminees,Sclérose(s)? en plaque(s)? disséminées(s)?,0,0.0
1893,5,513758,sclérose latérale amyotrophique,sclerose_laterale_amyotrophique,Sclérose(s)? latérale(s)? amyotrophique(s)?,1,1.946442
1893,5,513758,syndrome de Parkinson,syndrome_de_parkinson,Syndrome(s)?( de)? Parkinson,0,0.0
1893,5,513758,syndrome de Gilles de la Tourette,syndrome_de_gilles_de_la_tourette,Syndrome(s)?( de)?( Gilles de la)? Tourette,0,0.0
1893,5,513758,systématisation de la moelle,systematisation_de_la_moelle,"Syst[ée]matisation(?:\s+[\wÀ-ÖØ-öø-ÿ'-]+){0,10}\s+mo[ëeèê]lle",0,0.0
1893,5,513758,tabès dorsalis,tabes_dorsalis,Tab[eè]s dorsal(is)?,7,13.625092
1893,5,513758,tabès dorsalis spasmodique,tabes_dorsalis_spasmodique,Tab[eè]s dorsal(is)? spasmodique(s)?,3,5.839325
1893,5,513758,thrombose de l'artère cérébrale postérieure,thrombose_de_l_artere_cerebrale_posterieure,"Thrombose\s+(?:de\s+l[’']?art(?:e|è)re\s+c(?:é|e)rébrale(?:\s+post(?:é|e)rieure)?|de\s+la\s+c(?:é|e)rébrale\s+post(?:é|e)rieure|(?:[\wÀ-ÖØ-öø-ÿ]+(?:[-’'][\wÀ-ÖØ-öø-ÿ]+)?\s+){1,6}de\s+l[’']?art(?:e|è)re\s+c(?:é|e)rébrale\s+post(?:é|e)rieure)",0,0.0
1893,5,513758,tic convulsif,tic_convulsif,Tic(s)? convulsif(s)?,0,0.0
1893,5,513758,tremblement,tremblement,Tremblement(s)?,20,38.928834
1894,3,369163,épilepsie,epilepsie,[EÉ]pilepsie(s)?,88,238.377085
1894,3,369163,anévrisme miliaire,anevrisme_miliaire,An[ée]vr[yi]sme(s)? miliaire(s)?,0,0.0
1894,3,369163,aphasie,aphasie,Aphasie(s)?,13,35.214797
1894,3,369163,arthropathie tabétique,arthropathie_tabetique,Arthropathie(s)? tabétique(s)?,35,94.809068
1894,3,369163,astasie-abasie,astasie_abasie,Astasie(s)?-abasie(s)?,0,0.0
1894,3,369163,ataxie locomotrice progressive,ataxie_locomotrice_progressive,Ataxie(s)? locomotrice(s)? progressive(s)?,1,2.708831
1894,3,369163,athétose,athetose,Athétose(s)?,3,8.126492
1894,3,369163,atrophie musculaire progressive,atrophie_musculaire_progressive,Atrophie(s)? musculaire(s)? progressive(s)?,13,35.214797
1894,3,369163,bulbe rachidien,bulbe_rachidien,Bulbe(s)? rachidien(s)?,0,0.0
1894,3,369163,chorée,choree,Chorée(s)?,16,43.341288
1894,3,369163,clonus,clonus,Clonus,1,2.708831
1894,3,369163,coupe verticale,coupe_verticale,Coupe(s)? verticale(s)?,0,0.0
1894,3,369163,fugue,fugue,Fugue(s)?,3,8.126492
1894,3,369163,glossy skin,glossy_skin,Glossy skin(s)?,0,0.0
1894,3,369163,hypnose,hypnose,Hypnose(s)?,99,268.174221
1894,3,369163,hystérie,hysterie,Hystérie(s)?,132,357.565628
1894,3,369163,localisation cérébrale,localisation_cerebrale,Localisation(s)? cérébrale(s)?,2,5.417661
1894,3,369163,maladie de Parkinson,maladie_de_parkinson,Maladie(s)?( de)? Parkinson,2,5.417661
1894,3,369163,maladie de Gilles de la Tourette,maladie_de_gilles_de_la_tourette,Maladie(s)?( de)?( Gilles de la)? Tourette,0,0.0
1894,3,369163,méthode anatomo-clinique,methode_anatomo_clinique,Méthode(s)? anatomo-clinique(s)?,2,5.417661
1894,3,369163,migraine ophtalmique,migraine_ophtalmique,Migraine(s)? ophtalmique(s)?,0,0.0
1894,3,369163,pachyméningite cervicale hypertrophique,pachymeningite_cervicale_hypertrophique,Pachym[eé]ningite(s)? cervicale(s)? hypertrophique(s)?,2,5.417661
1894,3,369163,paralysie agitante,paralysie_agitante,Paralysi[es] agitan(te|s),3,8.126492
1894,3,369163,sclérose en plaques disséminées,sclerose_en_plaques_disseminees,Sclérose(s)? en plaque(s)? disséminées(s)?,0,0.0
1894,3,369163,sclérose latérale amyotrophique,sclerose_laterale_amyotrophique,Sclérose(s)? latérale(s)? amyotrophique(s)?,3,8.126492
1894,3,369163,syndrome de Parkinson,syndrome_de_parkinson,Syndrome(s)?( de)? Parkinson,0,0.0
1894,3,369163,syndrome de Gilles de la Tourette,syndrome_de_gilles_de_la_tourette,Syndrome(s)?( de)?( Gilles de la)? Tourette,0,0.0
1894,3,369163,systématisation de la moelle,systematisation_de_la_moelle,"Syst[ée]matisation(?:\s+[\wÀ-ÖØ-öø-ÿ'-]+){0,10}\s+mo[ëeèê]lle",0,0.0
1894,3,369163,tabès dorsalis,tabes_dorsalis,Tab[eè]s dorsal(is)?,2,5.417661
1894,3,369163,tabès dorsalis spasmodique,tabes_dorsalis_spasmodique,Tab[eè]s dorsal(is)? spasmodique(s)?,0,0.0
1894,3,369163,thrombose de l'artère cérébrale postérieure,thrombose_de_l_artere_cerebrale_posterieure,"Thrombose\s+(?:de\s+l[’']?art(?:e|è)re\s+c(?:é|e)rébrale(?:\s+post(?:é|e)rieure)?|de\s+la\s+c(?:é|e)rébrale\s+post(?:é|e)rieure|(?:[\wÀ-ÖØ-öø-ÿ]+(?:[-’'][\wÀ-ÖØ-öø-ÿ]+)?\s+){1,6}de\s+l[’']?art(?:e|è)re\s+c(?:é|e)rébrale\s+post(?:é|e)rieure)",0,0.0
1894,3,369163,tic convulsif,tic_convulsif,Tic(s)? convulsif(s)?,0,0.0
1894,3,369163,tremblement,tremblement,Tremblement(s)?,41,111.062051
1895,4,669573,épilepsie,epilepsie,[EÉ]pilepsie(s)?,54,80.648413
1895,4,669573,anévrisme miliaire,anevrisme_miliaire,An[ée]vr[yi]sme(s)? miliaire(s)?,0,0.0
1895,4,669573,aphasie,aphasie,Aphasie(s)?,57,85.128881
1895,4,669573,arthropathie tabétique,arthropathie_tabetique,Arthropathie(s)? tabétique(s)?,0,0.0
1895,4,669573,astasie-abasie,astasie_abasie,Astasie(s)?-abasie(s)?,1,1.493489
